po_id,supplier_id,site_id,part_id,ordered_qty,promised_lead_time,qty_fill_rate,is_late
PO016070,SUP009,SITE04,P00162,8,34,0.9999987500015626,1
PO016071,SUP009,SITE04,P00162,14,39,0.9999992857147959,0
PO016072,SUP009,SITE04,P00162,6,37,0.9999983333361112,0
PO016073,SUP009,SITE04,P00162,25,36,0.99999960000016,1
PO016074,SUP009,SITE04,P00162,41,37,0.9999997560976204,1
PO016075,SUP009,SITE05,P00162,5,32,0.9999980000040001,1
PO016076,SUP009,SITE05,P00162,10,35,0.9999990000010001,0
PO016077,SUP009,SITE05,P00162,48,40,0.99999979166671,0
PO016078,SUP009,SITE05,P00162,16,41,0.9999993750003906,1
PO016079,SUP009,SITE05,P00162,12,34,0.9999991666673611,1
PO016080,SUP009,SITE05,P00162,11,37,0.9999990909099173,0
PO016081,SUP009,SITE05,P00162,5,40,0.9999980000040001,1
PO016082,SUP009,SITE05,P00162,11,41,0.9999990909099173,1
PO016083,SUP009,SITE05,P00162,13,34,0.9230762130182977,1
PO016084,SUP009,SITE05,P00162,10,35,0.9999990000010001,1
PO016085,SUP009,SITE05,P00162,7,40,0.9999985714306123,1
PO016086,SUP009,SITE05,P00162,17,40,0.9999994117650519,1
PO016087,SUP009,SITE05,P00162,10,34,0.9999990000010001,1
PO016088,SUP009,SITE05,P00162,19,35,0.9999994736844876,1
PO016089,SUP009,SITE05,P00162,6,31,0.8333319444467593,1
PO016090,SUP009,SITE05,P00162,7,39,0.9999985714306123,1
PO016091,SUP009,SITE05,P00162,10,35,0.9999990000010001,1
PO016092,SUP009,SITE06,P00162,5,39,0.9999980000040001,0
PO016093,SUP009,SITE06,P00162,15,34,0.9999993333337778,1
PO016094,SUP009,SITE06,P00162,12,38,0.9999991666673611,1
PO016095,SUP009,SITE06,P00162,7,40,0.9999985714306123,1
PO016096,SUP009,SITE06,P00162,11,36,0.9999990909099173,1
PO016097,SUP009,SITE06,P00162,5,38,0.9999980000040001,1
PO016098,SUP009,SITE06,P00162,29,35,0.9999996551725328,0
PO016099,SUP009,SITE06,P00162,17,39,0.9999994117650519,1
PO016100,SUP009,SITE06,P00162,16,39,0.9999993750003906,0
PO016101,SUP009,SITE06,P00162,10,31,0.9999990000010001,1
PO016102,SUP009,SITE06,P00162,14,38,0.9999992857147959,1
PO016103,SUP009,SITE06,P00162,33,38,0.9999996969697887,1
PO016104,SUP009,SITE06,P00162,14,41,0.9999992857147959,0
PO016105,SUP009,SITE06,P00162,29,33,0.8620686682521834,1
PO016106,SUP009,SITE06,P00162,12,41,0.6666661111115741,0
PO016107,SUP009,SITE06,P00162,7,35,0.9999985714306123,0
PO016108,SUP009,SITE06,P00162,11,38,0.9999990909099173,1
PO016109,SUP009,SITE06,P00162,11,34,0.7272720661163036,1
PO016110,SUP009,SITE06,P00162,11,32,0.9999990909099173,0
PO016111,SUP009,SITE06,P00162,17,42,0.882352422145634,0
PO016112,SUP009,SITE06,P00162,24,35,0.9999995833335069,1
PO016113,SUP009,SITE06,P00162,6,43,0.9999983333361112,1
PO016114,SUP009,SITE06,P00162,14,35,0.9999992857147959,1
PO016115,SUP027,SITE01,P00163,26,48,0.9999996153847633,1
PO016116,SUP027,SITE01,P00163,14,41,0.9999992857147959,1
PO016117,SUP027,SITE01,P00163,14,41,0.9999992857147959,0
PO016118,SUP027,SITE01,P00163,12,48,0.7499993750005208,1
PO016119,SUP027,SITE01,P00163,12,46,0.9999991666673611,0
PO016120,SUP027,SITE01,P00163,8,46,0.9999987500015626,0
PO016121,SUP027,SITE01,P00163,48,40,0.99999979166671,0
PO016122,SUP027,SITE01,P00163,8,49,0.9999987500015626,0
PO016123,SUP027,SITE01,P00163,16,46,0.9999993750003906,1
PO016124,SUP027,SITE01,P00163,12,50,0.9999991666673611,0
PO016125,SUP027,SITE01,P00163,15,43,0.9999993333337778,1
PO016126,SUP027,SITE01,P00163,7,47,0.9999985714306123,1
PO016127,SUP027,SITE01,P00163,19,38,0.9999994736844876,0
PO016128,SUP027,SITE01,P00163,14,39,0.9999992857147959,0
PO016129,SUP027,SITE01,P00163,10,49,0.9999990000010001,1
PO016130,SUP027,SITE01,P00163,7,48,0.9999985714306123,0
PO016131,SUP027,SITE01,P00163,3,42,0.9999966666777778,0
PO016132,SUP027,SITE01,P00163,28,45,0.8928568239797058,0
PO016133,SUP027,SITE01,P00163,9,45,0.9999988888901234,0
PO016134,SUP027,SITE01,P00163,13,40,0.9999992307698226,1
PO016135,SUP027,SITE01,P00163,5,49,0.7999984000032001,1
PO016136,SUP027,SITE02,P00163,10,50,0.9999990000010001,1
PO016137,SUP027,SITE02,P00163,7,44,0.9999985714306123,1
PO016138,SUP027,SITE02,P00163,8,45,0.8749989062513672,0
PO016139,SUP027,SITE02,P00163,10,42,0.9999990000010001,1
PO016140,SUP027,SITE02,P00163,11,47,0.9999990909099173,1
PO016141,SUP027,SITE02,P00163,5,39,0.9999980000040001,1
PO016142,SUP027,SITE02,P00163,2,49,0.9999950000249999,1
PO016143,SUP027,SITE02,P00163,4,43,0.9999975000062501,1
PO016144,SUP027,SITE02,P00163,7,47,0.8571416326548106,0
PO016145,SUP027,SITE02,P00163,5,43,0.9999980000040001,0
PO016146,SUP027,SITE02,P00163,14,44,0.9999992857147959,1
PO016147,SUP027,SITE02,P00163,7,44,0.9999985714306123,0
PO016148,SUP027,SITE02,P00163,7,35,0.9999985714306123,0
PO016149,SUP027,SITE03,P00163,10,41,0.9999990000010001,0
PO016150,SUP027,SITE03,P00163,35,44,0.9999997142857958,1
PO016151,SUP027,SITE03,P00163,7,37,0.9999985714306123,1
PO016152,SUP027,SITE03,P00163,9,40,0.9999988888901234,1
PO016153,SUP027,SITE03,P00163,12,42,0.9999991666673611,0
PO016154,SUP027,SITE03,P00163,9,42,0.9999988888901234,1
PO016155,SUP027,SITE03,P00163,25,46,0.99999960000016,1
PO016156,SUP027,SITE03,P00163,25,44,0.99999960000016,0
PO016157,SUP027,SITE03,P00163,12,46,0.9999991666673611,1
PO016158,SUP027,SITE03,P00163,5,43,0.9999980000040001,1
PO016159,SUP027,SITE03,P00163,25,46,0.99999960000016,0
PO016160,SUP027,SITE03,P00163,14,43,0.9999992857147959,1
PO016161,SUP027,SITE03,P00163,8,47,0.9999987500015626,0
PO016162,SUP027,SITE03,P00163,15,38,0.9999993333337778,1
PO016163,SUP027,SITE03,P00163,10,42,0.6999993000007,1
PO016164,SUP027,SITE03,P00163,5,35,0.9999980000040001,1
PO016165,SUP027,SITE03,P00163,6,45,0.9999983333361112,1
PO016166,SUP027,SITE03,P00163,14,41,0.9999992857147959,0
PO016167,SUP027,SITE03,P00163,11,38,0.9999990909099173,1
PO016168,SUP027,SITE03,P00163,16,47,0.6874995703127685,1
PO016169,SUP027,SITE03,P00163,31,41,0.9999996774194589,1
PO016170,SUP027,SITE03,P00163,9,44,0.9999988888901234,1
PO016171,SUP027,SITE03,P00163,9,42,0.8888879012356653,1
PO016172,SUP027,SITE03,P00163,28,48,0.9999996428572704,1
PO016173,SUP027,SITE03,P00163,13,42,0.9999992307698226,1
PO016174,SUP027,SITE03,P00163,10,45,0.9999990000010001,0
PO016175,SUP027,SITE04,P00163,18,37,0.9999994444447531,1
PO016176,SUP027,SITE04,P00163,40,44,0.9999997500000625,1
PO016177,SUP027,SITE04,P00163,23,42,0.7391301134216899,1
PO016178,SUP027,SITE04,P00163,12,45,0.9999991666673611,1
PO016179,SUP027,SITE04,P00163,20,48,0.9999995000002501,1
PO016180,SUP027,SITE04,P00163,17,48,0.9999994117650519,1
PO016181,SUP027,SITE04,P00163,39,42,0.9999997435898093,1
PO016182,SUP027,SITE04,P00163,23,48,0.9999995652175804,0
PO016183,SUP027,SITE04,P00163,9,50,0.9999988888901234,0
PO016184,SUP027,SITE04,P00163,10,39,0.9999990000010001,0
PO016185,SUP027,SITE04,P00163,14,49,0.9999992857147959,1
PO016186,SUP027,SITE04,P00163,15,44,0.9999993333337778,1
PO016187,SUP027,SITE04,P00163,21,43,0.9999995238097505,1
PO016188,SUP027,SITE04,P00163,14,45,0.7142852040819971,1
PO016189,SUP027,SITE04,P00163,32,52,0.9999996875000976,0
PO016190,SUP027,SITE04,P00163,11,43,0.9999990909099173,1
PO016191,SUP027,SITE04,P00163,27,45,0.9999996296297669,1
PO016192,SUP027,SITE04,P00163,29,41,0.9999996551725328,0
PO016193,SUP027,SITE04,P00163,16,40,0.9999993750003906,1
PO016194,SUP027,SITE04,P00163,21,43,0.9999995238097505,0
PO016195,SUP027,SITE04,P00163,14,41,0.9999992857147959,1
PO016196,SUP027,SITE04,P00163,30,40,0.8333330555556482,1
PO016197,SUP027,SITE04,P00163,16,43,0.8124994921878174,0
PO016198,SUP027,SITE04,P00163,14,39,0.9999992857147959,1
PO016199,SUP027,SITE04,P00163,25,44,0.7599996960001216,0
PO016200,SUP027,SITE04,P00163,12,38,0.9166659027784144,1
PO016201,SUP027,SITE04,P00163,39,47,0.9999997435898093,1
PO016202,SUP027,SITE04,P00163,27,44,0.9999996296297669,1
PO016203,SUP027,SITE04,P00163,13,52,0.9999992307698226,0
PO016204,SUP027,SITE04,P00163,11,44,0.9999990909099173,0
PO016205,SUP027,SITE04,P00163,30,46,0.9999996666667778,1
PO016206,SUP027,SITE04,P00163,14,42,0.9999992857147959,0
PO016207,SUP027,SITE04,P00163,47,45,0.9999997872340878,0
PO016208,SUP027,SITE04,P00163,23,41,0.9999995652175804,1
PO016209,SUP027,SITE04,P00163,19,42,0.9999994736844876,1
PO016210,SUP027,SITE05,P00163,5,43,0.9999980000040001,1
PO016211,SUP027,SITE05,P00163,25,49,0.99999960000016,0
PO016212,SUP027,SITE05,P00163,5,46,0.9999980000040001,1
PO016213,SUP027,SITE05,P00163,4,45,0.9999975000062501,1
PO016214,SUP027,SITE05,P00163,3,39,0.9999966666777778,1
PO016215,SUP027,SITE05,P00163,6,46,0.9999983333361112,0
PO016216,SUP027,SITE05,P00163,4,43,0.7499981250046875,1
PO016217,SUP027,SITE05,P00163,2,45,0.9999950000249999,1
PO016218,SUP027,SITE05,P00163,5,44,0.9999980000040001,1
PO016219,SUP027,SITE05,P00163,9,41,0.9999988888901234,1
PO016220,SUP027,SITE05,P00163,9,40,0.9999988888901234,1
PO016221,SUP027,SITE05,P00163,7,45,0.9999985714306123,1
PO016222,SUP027,SITE05,P00163,4,37,0.9999975000062501,0
PO016223,SUP027,SITE06,P00163,20,45,0.9999995000002501,1
PO016224,SUP027,SITE06,P00163,29,44,0.9999996551725328,1
PO016225,SUP027,SITE06,P00163,13,43,0.9999992307698226,0
PO016226,SUP027,SITE06,P00163,21,47,0.9999995238097505,1
PO016227,SUP027,SITE06,P00163,9,49,0.9999988888901234,1
PO016228,SUP027,SITE06,P00163,24,42,0.9999995833335069,1
PO016229,SUP027,SITE06,P00163,19,42,0.9999994736844876,1
PO016230,SUP027,SITE06,P00163,32,45,0.9999996875000976,1
PO016231,SUP027,SITE06,P00163,28,46,0.9999996428572704,1
PO016232,SUP027,SITE06,P00163,65,44,0.9076921680473587,1
PO016233,SUP027,SITE06,P00163,14,43,0.8571422448983965,1
PO016234,SUP027,SITE06,P00163,22,45,0.9999995454547521,0
PO016235,SUP027,SITE06,P00163,23,44,0.9999995652175804,0
PO016236,SUP027,SITE06,P00163,21,38,0.9999995238097505,1
PO016237,SUP027,SITE06,P00163,56,50,0.9999998214286032,0
PO016238,SUP027,SITE06,P00163,21,47,0.9999995238097505,1
PO016239,SUP027,SITE06,P00163,40,47,0.9999997500000625,1
PO016240,SUP027,SITE06,P00163,19,43,0.9999994736844876,0
PO016241,SUP027,SITE06,P00163,13,44,0.8461531952667729,1
PO016242,SUP027,SITE06,P00163,38,50,0.6842103462604351,0
PO016243,SUP027,SITE06,P00163,38,41,0.9999997368421745,0
PO016244,SUP027,SITE06,P00163,21,55,0.9999995238097505,0
PO016245,SUP027,SITE06,P00163,16,45,0.9999993750003906,1
PO016246,SUP027,SITE06,P00163,13,45,0.9999992307698226,1
PO016247,SUP027,SITE06,P00163,27,46,0.9999996296297669,1
PO016248,SUP027,SITE06,P00163,39,49,0.9999997435898093,0
PO016249,SUP027,SITE06,P00163,34,43,0.9999997058824394,1
PO016250,SUP027,SITE06,P00163,17,39,0.9999994117650519,1
PO016251,SUP027,SITE06,P00163,16,48,0.6874995703127685,1
PO016252,SUP027,SITE06,P00163,58,45,0.9999998275862366,1
PO016253,SUP027,SITE06,P00163,12,40,0.9999991666673611,0
PO016254,SUP027,SITE06,P00163,21,40,0.8095234240364647,0
PO016255,SUP027,SITE06,P00163,46,43,0.9999997826087429,0
PO016256,SUP027,SITE06,P00163,20,41,0.9999995000002501,1
PO016257,SUP027,SITE06,P00163,13,49,0.9999992307698226,1
PO016258,SUP033,SITE01,P00164,7,103,0.9999985714306123,1
PO016259,SUP033,SITE01,P00164,6,104,0.9999983333361112,1
PO016260,SUP033,SITE01,P00164,7,103,0.8571416326548106,1
PO016261,SUP033,SITE01,P00164,15,81,0.9999993333337778,1
PO016262,SUP033,SITE01,P00164,5,97,0.9999980000040001,1
PO016263,SUP033,SITE01,P00164,3,105,0.9999966666777778,1
PO016264,SUP033,SITE01,P00164,4,103,0.9999975000062501,1
PO016265,SUP033,SITE01,P00164,3,94,0.9999966666777778,1
PO016266,SUP033,SITE01,P00164,10,92,0.7999992000008,1
PO016267,SUP033,SITE01,P00164,15,109,0.6666662222225186,1
PO016268,SUP033,SITE01,P00164,5,81,0.9999980000040001,1
PO016269,SUP033,SITE01,P00164,12,91,0.9999991666673611,0
PO016270,SUP033,SITE01,P00164,7,91,0.8571416326548106,1
PO016271,SUP033,SITE02,P00164,4,101,0.7499981250046875,1
PO016272,SUP033,SITE02,P00164,4,81,0.9999975000062501,1
PO016273,SUP033,SITE02,P00164,4,96,0.9999975000062501,1
PO016274,SUP033,SITE02,P00164,3,93,0.9999966666777778,1
PO016275,SUP033,SITE02,P00164,10,100,0.7999992000008,1
PO016276,SUP033,SITE02,P00164,13,97,0.9999992307698226,1
PO016277,SUP033,SITE02,P00164,10,108,0.9999990000010001,1
PO016278,SUP033,SITE02,P00164,3,98,0.9999966666777778,1
PO016279,SUP033,SITE02,P00164,4,103,0.9999975000062501,1
PO016280,SUP033,SITE02,P00164,1,81,0.9999900000999989,0
PO016281,SUP033,SITE03,P00164,7,84,0.9999985714306123,1
PO016282,SUP033,SITE03,P00164,3,99,0.9999966666777778,1
PO016283,SUP033,SITE03,P00164,5,98,0.9999980000040001,1
PO016284,SUP033,SITE03,P00164,10,91,0.8999991000009,1
PO016285,SUP033,SITE03,P00164,4,88,0.9999975000062501,1
PO016286,SUP033,SITE03,P00164,21,95,0.8571424489797862,1
PO016287,SUP033,SITE03,P00164,9,85,0.9999988888901234,1
PO016288,SUP033,SITE03,P00164,6,96,0.9999983333361112,1
PO016289,SUP033,SITE03,P00164,12,95,0.9999991666673611,1
PO016290,SUP033,SITE03,P00164,4,83,0.9999975000062501,1
PO016291,SUP033,SITE03,P00164,4,101,0.7499981250046875,1
PO016292,SUP033,SITE03,P00164,13,89,0.9999992307698226,1
PO016293,SUP033,SITE04,P00164,12,90,0.9166659027784144,1
PO016294,SUP033,SITE04,P00164,15,80,0.9999993333337778,1
PO016295,SUP033,SITE04,P00164,17,101,0.9999994117650519,1
PO016296,SUP033,SITE04,P00164,9,97,0.9999988888901234,1
PO016297,SUP033,SITE04,P00164,6,87,0.9999983333361112,0
PO016298,SUP033,SITE04,P00164,8,97,0.9999987500015626,1
PO016299,SUP033,SITE04,P00164,3,86,0.9999966666777778,1
PO016300,SUP033,SITE04,P00164,9,88,0.9999988888901234,1
PO016301,SUP033,SITE04,P00164,13,97,0.9999992307698226,1
PO016302,SUP033,SITE04,P00164,15,107,0.9999993333337778,1
PO016303,SUP033,SITE04,P00164,20,99,0.9999995000002501,1
PO016304,SUP033,SITE04,P00164,12,97,0.9999991666673611,1
PO016305,SUP033,SITE04,P00164,7,98,0.8571416326548106,1
PO016306,SUP033,SITE04,P00164,9,106,0.666665925926749,1
PO016307,SUP033,SITE04,P00164,33,101,0.6060604224059325,1
PO016308,SUP033,SITE04,P00164,15,97,0.5999996000002666,1
PO016309,SUP033,SITE04,P00164,11,103,0.8181810743808415,1
PO016310,SUP033,SITE04,P00164,12,81,0.9999991666673611,1
PO016311,SUP033,SITE04,P00164,13,81,0.9999992307698226,1
PO016312,SUP033,SITE04,P00164,15,91,0.9999993333337778,1
PO016313,SUP033,SITE04,P00164,13,97,0.9999992307698226,1
PO016314,SUP033,SITE04,P00164,10,98,0.7999992000008,1
PO016315,SUP033,SITE04,P00164,6,95,0.9999983333361112,1
PO016316,SUP033,SITE05,P00164,8,102,0.6249992187509766,1
PO016317,SUP033,SITE05,P00164,6,91,0.9999983333361112,1
PO016318,SUP033,SITE05,P00164,22,88,0.5909088223141716,1
PO016319,SUP033,SITE05,P00164,6,88,0.9999983333361112,1
PO016320,SUP033,SITE05,P00164,13,97,0.8461531952667729,1
PO016321,SUP033,SITE05,P00164,8,84,0.9999987500015626,1
PO016322,SUP033,SITE05,P00164,9,96,0.7777769135812072,1
PO016323,SUP033,SITE05,P00164,7,91,0.9999985714306123,1
PO016324,SUP033,SITE05,P00164,9,91,0.9999988888901234,1
PO016325,SUP033,SITE05,P00164,7,100,0.9999985714306123,1
PO016326,SUP033,SITE05,P00164,6,93,0.9999983333361112,1
PO016327,SUP033,SITE05,P00164,5,100,0.9999980000040001,0
PO016328,SUP033,SITE05,P00164,12,83,0.9999991666673611,1
PO016329,SUP033,SITE05,P00164,8,89,0.9999987500015626,1
PO016330,SUP033,SITE05,P00164,5,87,0.9999980000040001,1
PO016331,SUP033,SITE06,P00164,4,106,0.7499981250046875,1
PO016332,SUP033,SITE06,P00164,10,84,0.9999990000010001,1
PO016333,SUP033,SITE06,P00164,14,105,0.6428566836737974,1
PO016334,SUP033,SITE06,P00164,6,89,0.8333319444467593,1
PO016335,SUP033,SITE06,P00164,3,95,0.9999966666777778,1
PO016336,SUP033,SITE06,P00164,16,97,0.9999993750003906,1
PO016337,SUP033,SITE06,P00164,4,84,0.9999975000062501,0
PO016338,SUP033,SITE06,P00164,15,95,0.9999993333337778,1
PO016339,SUP033,SITE06,P00164,16,93,0.9999993750003906,1
PO016340,SUP033,SITE06,P00164,8,99,0.9999987500015626,1
PO016341,SUP033,SITE06,P00164,5,100,0.9999980000040001,1
PO016342,SUP033,SITE06,P00164,3,90,0.9999966666777778,1
PO016343,SUP033,SITE06,P00164,11,84,0.9999990909099173,1
PO016344,SUP033,SITE06,P00164,4,108,0.49999875000312505,1
PO016345,SUP033,SITE06,P00164,15,98,0.6666662222225186,1
PO016346,SUP033,SITE06,P00164,6,96,0.9999983333361112,1
PO016347,SUP012,SITE01,P00165,6,18,0.9999983333361112,0
PO016348,SUP012,SITE01,P00165,6,14,0.9999983333361112,0
PO016349,SUP012,SITE01,P00165,5,17,0.9999980000040001,1
PO016350,SUP012,SITE01,P00165,7,15,0.9999985714306123,1
PO016351,SUP012,SITE01,P00165,25,16,0.99999960000016,0
PO016352,SUP012,SITE01,P00165,7,15,0.9999985714306123,1
PO016353,SUP012,SITE01,P00165,5,15,0.9999980000040001,0
PO016354,SUP012,SITE01,P00165,4,17,0.9999975000062501,0
PO016355,SUP012,SITE01,P00165,13,17,0.9999992307698226,0
PO016356,SUP012,SITE01,P00165,10,16,0.9999990000010001,0
PO016357,SUP012,SITE01,P00165,10,15,0.9999990000010001,1
PO016358,SUP012,SITE01,P00165,2,15,0.9999950000249999,0
PO016359,SUP012,SITE01,P00165,17,17,0.9999994117650519,0
PO016360,SUP012,SITE01,P00165,4,17,0.9999975000062501,1
PO016361,SUP012,SITE01,P00165,3,16,0.9999966666777778,0
PO016362,SUP012,SITE02,P00165,11,16,0.9999990909099173,0
PO016363,SUP012,SITE02,P00165,8,15,0.9999987500015626,0
PO016364,SUP012,SITE02,P00165,8,15,0.9999987500015626,1
PO016365,SUP012,SITE02,P00165,12,15,0.7499993750005208,0
PO016366,SUP012,SITE02,P00165,6,12,0.9999983333361112,0
PO016367,SUP012,SITE02,P00165,6,16,0.9999983333361112,1
PO016368,SUP012,SITE02,P00165,6,18,0.6666655555574075,0
PO016369,SUP012,SITE02,P00165,7,14,0.9999985714306123,0
PO016370,SUP012,SITE02,P00165,7,17,0.9999985714306123,1
PO016371,SUP012,SITE02,P00165,11,17,0.9999990909099173,0
PO016372,SUP012,SITE02,P00165,4,16,0.9999975000062501,0
PO016373,SUP012,SITE02,P00165,6,18,0.9999983333361112,1
PO016374,SUP012,SITE02,P00165,14,18,0.9999992857147959,0
PO016375,SUP012,SITE02,P00165,6,15,0.9999983333361112,0
PO016376,SUP012,SITE03,P00165,21,19,0.9999995238097505,1
PO016377,SUP012,SITE03,P00165,4,14,0.9999975000062501,0
PO016378,SUP012,SITE03,P00165,11,16,0.9999990909099173,0
PO016379,SUP012,SITE03,P00165,6,15,0.9999983333361112,0
PO016380,SUP012,SITE03,P00165,8,16,0.9999987500015626,0
PO016381,SUP012,SITE03,P00165,6,18,0.9999983333361112,0
PO016382,SUP012,SITE03,P00165,9,16,0.9999988888901234,1
PO016383,SUP012,SITE03,P00165,18,16,0.9999994444447531,0
PO016384,SUP012,SITE03,P00165,4,16,0.9999975000062501,1
PO016385,SUP012,SITE03,P00165,5,16,0.9999980000040001,0
PO016386,SUP012,SITE04,P00165,11,19,0.9999990909099173,0
PO016387,SUP012,SITE04,P00165,15,15,0.9999993333337778,1
PO016388,SUP012,SITE04,P00165,9,16,0.9999988888901234,0
PO016389,SUP012,SITE04,P00165,10,17,0.9999990000010001,0
PO016390,SUP012,SITE04,P00165,6,16,0.9999983333361112,0
PO016391,SUP012,SITE04,P00165,11,15,0.9999990909099173,1
PO016392,SUP012,SITE04,P00165,19,15,0.9999994736844876,1
PO016393,SUP012,SITE04,P00165,7,15,0.9999985714306123,0
PO016394,SUP012,SITE04,P00165,4,17,0.9999975000062501,1
PO016395,SUP012,SITE04,P00165,16,17,0.9999993750003906,0
PO016396,SUP012,SITE04,P00165,26,17,0.9230765680474738,0
PO016397,SUP012,SITE04,P00165,13,17,0.9999992307698226,1
PO016398,SUP012,SITE04,P00165,14,17,0.9999992857147959,1
PO016399,SUP012,SITE04,P00165,4,16,0.9999975000062501,0
PO016400,SUP012,SITE04,P00165,4,15,0.9999975000062501,0
PO016401,SUP012,SITE04,P00165,12,17,0.9999991666673611,1
PO016402,SUP012,SITE04,P00165,6,16,0.9999983333361112,1
PO016403,SUP012,SITE04,P00165,9,16,0.9999988888901234,1
PO016404,SUP012,SITE04,P00165,11,16,0.9999990909099173,0
PO016405,SUP012,SITE04,P00165,11,16,0.9999990909099173,0
PO016406,SUP012,SITE04,P00165,3,18,0.9999966666777778,1
PO016407,SUP012,SITE04,P00165,9,17,0.7777769135812072,0
PO016408,SUP012,SITE05,P00165,6,18,0.9999983333361112,1
PO016409,SUP012,SITE05,P00165,4,15,0.9999975000062501,0
PO016410,SUP012,SITE05,P00165,3,15,0.9999966666777778,1
PO016411,SUP012,SITE05,P00165,9,17,0.9999988888901234,1
PO016412,SUP012,SITE05,P00165,8,15,0.9999987500015626,0
PO016413,SUP012,SITE05,P00165,3,16,0.6666644444518518,0
PO016414,SUP012,SITE05,P00165,6,14,0.9999983333361112,0
PO016415,SUP012,SITE05,P00165,2,15,0.9999950000249999,0
PO016416,SUP012,SITE05,P00165,4,15,0.9999975000062501,1
PO016417,SUP012,SITE05,P00165,8,17,0.9999987500015626,0
PO016418,SUP012,SITE05,P00165,6,15,0.9999983333361112,1
PO016419,SUP012,SITE05,P00165,6,16,0.9999983333361112,0
PO016420,SUP012,SITE05,P00165,2,15,0.9999950000249999,0
PO016421,SUP012,SITE06,P00165,12,15,0.9999991666673611,1
PO016422,SUP012,SITE06,P00165,36,16,0.9999997222222993,0
PO016423,SUP012,SITE06,P00165,7,16,0.9999985714306123,1
PO016424,SUP012,SITE06,P00165,15,16,0.9999993333337778,1
PO016425,SUP012,SITE06,P00165,11,18,0.9999990909099173,0
PO016426,SUP012,SITE06,P00165,18,14,0.9999994444447531,1
PO016427,SUP012,SITE06,P00165,7,16,0.9999985714306123,0
PO016428,SUP012,SITE06,P00165,11,16,0.9999990909099173,0
PO016429,SUP012,SITE06,P00165,7,16,0.9999985714306123,0
PO016430,SUP012,SITE06,P00165,21,15,0.9999995238097505,1
PO016431,SUP012,SITE06,P00165,11,14,0.9999990909099173,1
PO016432,SUP012,SITE06,P00165,7,17,0.9999985714306123,0
PO016433,SUP012,SITE06,P00165,10,15,0.9999990000010001,0
PO016434,SUP012,SITE06,P00165,13,17,0.9999992307698226,1
PO016435,SUP012,SITE06,P00165,7,19,0.9999985714306123,0
PO016436,SUP012,SITE06,P00165,6,17,0.9999983333361112,0
PO016437,SUP012,SITE06,P00165,11,16,0.9999990909099173,0
PO016438,SUP012,SITE06,P00165,18,18,0.9999994444447531,0
PO016439,SUP012,SITE06,P00165,14,17,0.7857137244901968,1
PO016440,SUP012,SITE06,P00165,11,17,0.9999990909099173,1
PO016441,SUP012,SITE06,P00165,4,17,0.9999975000062501,1
PO016442,SUP012,SITE06,P00165,14,15,0.9999992857147959,0
PO016443,SUP035,SITE01,P00166,3,32,0.9999966666777778,0
PO016444,SUP035,SITE01,P00166,1,30,0.9999900000999989,1
PO016445,SUP035,SITE01,P00166,2,30,0.9999950000249999,1
PO016446,SUP035,SITE01,P00166,1,33,0.9999900000999989,0
PO016447,SUP035,SITE01,P00166,4,32,0.7499981250046875,1
PO016448,SUP035,SITE01,P00166,3,30,0.9999966666777778,1
PO016449,SUP035,SITE01,P00166,3,32,0.9999966666777778,0
PO016450,SUP035,SITE02,P00166,2,29,0.9999950000249999,0
PO016451,SUP035,SITE02,P00166,4,36,0.9999975000062501,0
PO016452,SUP035,SITE02,P00166,3,25,0.9999966666777778,1
PO016453,SUP035,SITE02,P00166,5,26,0.9999980000040001,1
PO016454,SUP035,SITE02,P00166,2,26,0.9999950000249999,0
PO016455,SUP035,SITE03,P00166,2,27,0.9999950000249999,1
PO016456,SUP035,SITE03,P00166,1,31,0.9999900000999989,0
PO016457,SUP035,SITE03,P00166,1,31,0.9999900000999989,1
PO016458,SUP035,SITE03,P00166,3,29,0.9999966666777778,0
PO016459,SUP035,SITE04,P00166,5,27,0.7999984000032001,1
PO016460,SUP035,SITE04,P00166,4,32,0.9999975000062501,1
PO016461,SUP035,SITE04,P00166,5,34,0.9999980000040001,0
PO016462,SUP035,SITE04,P00166,9,28,0.5555549382722909,1
PO016463,SUP035,SITE04,P00166,7,30,0.9999985714306123,0
PO016464,SUP035,SITE04,P00166,5,30,0.9999980000040001,0
PO016465,SUP035,SITE04,P00166,4,27,0.9999975000062501,0
PO016466,SUP035,SITE04,P00166,11,33,0.9999990909099173,0
PO016467,SUP035,SITE04,P00166,2,29,0.9999950000249999,0
PO016468,SUP035,SITE05,P00166,1,30,0.9999900000999989,1
PO016469,SUP035,SITE05,P00166,1,30,0.9999900000999989,0
PO016470,SUP035,SITE05,P00166,2,26,0.9999950000249999,1
PO016471,SUP035,SITE05,P00166,2,32,0.9999950000249999,1
PO016472,SUP035,SITE06,P00166,3,31,0.9999966666777778,1
PO016473,SUP035,SITE06,P00166,3,31,0.9999966666777778,1
PO016474,SUP035,SITE06,P00166,3,30,0.9999966666777778,1
PO016475,SUP035,SITE06,P00166,6,26,0.9999983333361112,1
PO016476,SUP035,SITE06,P00166,3,31,0.9999966666777778,0
PO016477,SUP035,SITE06,P00166,2,27,0.9999950000249999,1
PO016478,SUP035,SITE06,P00166,1,31,0.9999900000999989,0
PO016479,SUP023,SITE01,P00167,5,49,0.9999980000040001,0
